feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
0.836899,1.313728,-1.417319,2.012205,0.950143,1.516134,0.814711,-1.081874,0
-0.480131,0.896435,-0.925180,1.111779,-1.868707,-0.771370,-0.917162,-0.920004,0
0.372366,-0.850192,-2.718081,1.808118,-1.531637,-0.618828,-0.316287,0.691066,1
0.257417,1.087796,-1.918846,0.589433,-1.896755,-0.886358,1.147012,0.343471,0
0.683909,-1.348574,-1.095581,-0.352194,-1.263810,0.507035,1.835438,-0.459630,0
-0.105453,-1.799246,0.890273,-1.917091,-1.406419,-0.773580,1.514244,-0.466109,0
0.478690,1.116377,-0.364448,1.174235,0.108257,2.291034,-0.380607,0.364836,1
0.820383,-1.773801,-0.437194,-0.372508,1.165101,0.375354,-0.478853,1.690675,1
0.230974,0.269360,0.931752,0.682476,-0.665239,-0.570501,-0.652849,0.926550,1
-1.105001,1.069824,-1.446292,1.121898,2.096508,-0.023826,2.157000,-2.594086,0
0.389762,0.605655,0.508175,1.609629,-2.502894,0.002032,0.448234,-1.816828,1
1.204331,-1.393317,-2.413733,0.285763,0.033550,-1.415942,-1.093502,0.436363,1
-0.058699,-1.485814,1.669804,-1.162040,-1.114253,1.531375,0.415139,-1.919467,1
-1.367853,1.285547,0.823640,0.164067,-0.716296,-1.751075,1.060901,1.231192,0
0.390644,-1.751052,-0.525139,-2.665322,-1.057151,0.561414,0.185297,1.096912,0
0.667504,1.619280,-0.050012,-0.799833,-1.244861,-1.595440,-0.947432,-0.524864,0
-0.586676,-0.799692,-0.857782,1.337965,-0.089766,-0.615357,-0.192270,-1.329949,0
0.147949,-0.084326,-0.586754,1.119235,-0.387940,-0.662509,-1.317472,0.511048,1
0.608344,0.297731,-0.203804,-2.202432,1.100544,-0.165906,0.413026,-0.395296,0
0.008146,0.794791,-0.251600,0.397330,0.166648,0.641493,2.090666,-0.360591,0
-0.657999,-0.222759,-0.866225,0.399765,-3.105432,-0.601704,-1.311616,0.685559,1
-0.113065,0.844044,0.947130,-1.223212,0.367351,0.190289,0.096343,0.047058,0
0.475732,0.274657,-0.503354,-0.415005,-1.405811,-1.749070,-0.796594,0.554477,0
-1.029881,0.213469,1.088855,-0.000720,1.125642,1.095278,1.410717,1.965352,1
-0.603179,1.025750,0.021248,-1.031261,-0.828402,0.861080,2.005193,1.491046,0
1.407949,-0.192135,-0.734464,0.512726,1.011164,-0.730320,0.323109,0.629707,0
1.172117,0.886840,-0.225838,1.040761,0.717080,-0.783514,0.624485,0.896895,1
1.315891,1.763812,0.399142,-0.032475,1.565796,0.364123,1.302329,0.462528,0
-0.271141,0.695405,-0.943218,1.576504,-0.201149,-0.173525,-0.648205,0.848641,1
0.280700,-0.643983,1.170068,-0.396390,-2.162272,-1.067276,1.700331,-0.500003,1
-1.401990,-1.170843,-0.447010,-0.182544,0.207017,0.405320,0.675663,0.494848,0
-1.081832,-1.291308,0.008074,-0.041178,0.111020,0.734833,0.958322,-0.108740,0
0.108803,-1.157911,0.063412,-1.150724,0.214514,1.431377,-0.406152,0.170055,0
-1.325371,-0.588941,-0.367295,1.452814,-0.255672,0.212553,0.511412,-0.307905,1
0.688285,-0.380624,1.660583,0.600465,-0.755277,0.361374,-1.001397,1.386460,1
-0.213578,0.294927,1.020863,-0.074266,1.650368,-2.372723,-0.511713,1.277474,0
3.288799,1.143267,0.421242,-0.626575,-0.764897,0.538310,-0.890152,-0.239112,1
-0.712161,1.760453,1.007434,1.816490,1.885336,-0.087300,0.193485,-0.339404,0
0.410776,0.434261,1.185000,-1.275740,-0.957291,1.025929,-0.560453,-0.588143,0
0.088745,0.226920,-0.886506,-0.257707,-1.433841,-0.071122,0.848031,-1.389576,0
-0.107293,0.216639,-0.969154,1.524291,0.128827,0.119629,1.424432,0.113662,1
-0.977969,0.554393,1.044117,-1.481905,0.423531,0.182211,-0.448645,-2.685234,0
-1.505871,-0.602034,-1.623321,0.413911,-1.415728,-0.848855,-0.758496,1.431347,1
-1.458980,-1.073242,-0.589346,0.138276,-0.635244,0.881609,0.293730,-1.764092,0
0.567794,1.327543,2.464976,-1.063263,0.622546,-0.828880,-0.822947,0.735174,0
1.174836,0.882603,-0.286069,0.382891,0.709948,0.040911,-0.205812,1.013950,1
1.077301,-0.876937,0.178369,1.649060,-0.929542,-0.098656,-0.823566,0.312733,1
0.643076,-0.815568,0.829566,-0.710615,1.291748,0.235035,-0.122227,1.327376,1
-0.872889,-1.193633,-0.358998,1.790085,-0.831691,0.364971,-0.292609,-1.030120,1
0.176409,0.206191,1.908299,0.867170,-1.247028,1.815692,-1.737922,-0.316351,1
0.038450,-1.515587,0.140520,-2.376879,2.094394,-0.208965,-0.270195,0.375835,0
0.437374,0.103159,2.206814,1.254346,-0.830804,-1.321404,0.751071,1.304493,1
0.227690,1.554914,1.386499,-0.596849,-0.180191,1.323598,-0.395172,0.449367,0
-1.368765,-0.350098,0.203579,0.180238,0.951433,-0.450101,0.147039,-1.252958,0
-0.312798,-2.216161,-0.443749,-0.741539,0.296484,-0.457057,0.106883,1.886246,1
-0.545646,0.029544,-2.228437,-0.995966,-0.310845,0.714818,0.920455,-1.157637,0
-1.973122,-0.512001,1.571669,-1.020810,-1.948836,-0.462567,1.297987,0.319420,0
-0.054961,-1.387346,-0.634199,1.658594,-0.491587,-0.087289,0.417901,-0.142576,1
2.405592,-0.403009,0.437104,0.397410,-0.888539,0.639295,-1.620471,1.192459,1
0.067245,-0.377804,0.803174,-0.159247,-0.291092,0.007854,-1.412226,0.804189,0
-0.733836,0.220500,0.393400,1.228639,0.158536,-0.547235,0.613107,-0.510173,0
-0.627290,1.044096,-0.225561,0.245638,-0.342847,0.045065,0.294239,1.248398,1
-0.293419,0.915603,1.583617,0.319806,-0.538653,-1.242137,0.088060,-0.285340,0
-0.749492,0.692910,-0.610469,0.630683,2.175365,-0.185724,1.094850,-0.016361,0
-0.379760,0.192810,-0.259423,-0.440612,0.672846,0.493379,-0.249440,0.039415,0
1.230245,-0.093047,-1.641103,0.213040,-0.340220,-0.710256,-2.161734,0.407944,1
1.797507,-0.721645,0.609464,0.301222,0.887568,-0.234542,-0.533430,-0.345187,1
0.369357,-0.036916,1.973880,2.449213,1.541000,0.972963,-0.514432,-1.080029,1
-0.732706,0.986304,0.186579,-0.551423,0.868074,0.483238,0.646667,0.217306,0
-1.298749,0.658564,-0.503292,0.876238,-0.227230,0.016114,0.735437,0.441807,0
0.112594,-1.296778,-1.539504,1.452906,0.410135,-0.642120,-0.516839,-0.576876,1
1.442666,0.126206,-0.630713,0.062516,-0.743910,-1.608887,1.285899,0.816806,1
-0.554516,1.436162,0.177315,-0.840617,-0.799280,-0.326198,1.207825,0.367643,0
1.316777,1.524156,0.907398,1.836449,1.474988,0.912399,-2.856677,-1.242779,1
1.369987,0.665468,1.998048,1.471865,0.430055,-0.179090,0.158961,2.002598,1
0.099616,2.477687,-1.323561,-0.738743,0.187055,0.840545,-0.220051,0.844837,0
0.900836,-0.227720,-0.038723,2.272605,-1.376277,1.164649,-0.860933,0.146464,1
1.519170,0.781264,-1.050087,0.025899,0.788606,1.194582,-1.082481,-2.013538,0
-0.216631,0.797806,-1.545962,0.072088,0.651445,0.719495,1.471019,0.204575,0
0.425889,-0.059953,1.828047,1.972424,-0.112715,0.276217,1.502002,-0.458794,1
0.872113,1.127627,-1.086443,2.031860,-0.099046,0.150870,1.431353,0.448597,1
-1.362722,-0.647295,-1.008387,-1.569213,0.069395,-0.233147,-1.181532,-0.445956,0
-0.204952,-1.331451,-2.275954,2.013803,1.281841,-0.208551,1.260397,-0.276720,1
1.082202,-0.117820,-0.541639,1.017090,-1.548263,1.263984,1.290553,0.251067,1
-1.695895,-1.061202,-1.080948,0.736773,0.714241,-1.213762,0.388572,-1.598567,0
-0.058510,-0.193322,-0.269134,0.119994,-0.702606,-0.823183,0.250415,1.571447,1
0.101128,-0.786130,-0.165766,-0.260898,-0.822823,0.271749,0.188106,-0.045706,1
1.745561,-2.484411,0.272219,-0.232467,0.133749,-0.668753,1.570482,0.429793,1
0.939189,-0.084841,0.430596,1.773344,-1.060452,-0.478692,0.687721,-0.457819,1
1.051503,-0.132116,-0.425977,0.158336,-0.813422,1.329903,-0.090173,-0.239320,1
-0.487918,1.431595,0.596427,0.930474,-0.220146,-0.181405,-1.524284,-0.421242,0
0.534265,0.857355,0.277366,0.245924,-0.664958,0.847448,1.085041,-0.469803,1
-1.739416,2.056556,1.387513,0.923187,-0.568751,-0.556413,-0.732686,1.228959,0
1.267281,-0.623851,0.509388,0.594451,0.648098,-0.897227,0.046012,-0.539065,1
-0.362875,1.318559,-0.040355,0.930579,0.457600,-1.365626,0.437980,-1.020005,0
1.262211,-0.687566,-0.256597,-1.692061,-0.265655,0.128515,0.574987,-0.551991,0
0.201233,-1.916898,0.505090,-0.201648,1.131603,-1.491197,0.714684,-0.584904,0
1.420632,-0.000296,-2.218195,0.348924,-1.273334,0.302400,-0.995061,0.460194,1
-0.019328,-0.656530,1.191009,-0.118046,-0.527007,0.223082,-2.129273,-0.497546,1
-0.087237,0.962081,0.325902,1.422094,1.874995,-2.411180,-1.953826,-1.534186,0
-0.654379,0.301574,2.214904,-1.764195,-0.197271,0.984614,0.790624,0.638725,0
-1.863910,1.480379,1.109152,0.368882,0.059129,0.214412,-0.622285,0.046886,0
0.184787,-0.442271,0.300322,-0.451283,-1.500904,-0.362200,1.683450,-0.252041,1
-0.819742,1.326159,2.197464,-0.509375,0.249142,-0.261286,0.163520,-0.988865,0
1.161008,1.572493,0.624566,-0.447698,-0.740813,-0.999493,0.816162,0.672605,1
1.596145,-0.340871,0.412808,-1.190712,1.368775,1.346438,1.251033,0.006726,0
0.722620,-1.432855,2.198617,-2.725109,-2.803879,0.008018,-0.414201,-0.469454,1
1.903985,0.740999,-1.253608,-0.122460,0.549803,-1.011257,-0.935559,0.806416,1
0.668493,-0.280006,1.761341,-0.533130,-0.198610,0.276975,0.367504,1.525225,1
0.241469,-0.459124,0.801023,-1.484378,-1.097284,-0.777944,-1.434757,2.075324,1
-2.230190,2.006275,-1.047411,0.868712,-0.838623,-0.294975,-1.517790,-0.134900,0
-1.096061,-0.726198,-1.351987,-0.231347,-0.338454,-0.203168,0.242290,-0.078537,0
0.480382,-0.844561,-1.572733,0.520189,-1.926678,-0.128149,-0.494653,-0.104191,1
-0.180601,-1.446594,-1.529870,-0.375312,0.421852,-1.236948,-0.206151,-0.426958,0
-0.303742,-1.201748,-0.469499,1.142439,1.586396,-0.370533,-0.022371,0.745208,1
1.393148,-0.549957,0.263092,0.386309,1.061145,-0.038652,0.139202,-1.117119,1
0.141170,1.574703,0.755647,-0.202880,1.200312,-0.526139,0.955401,0.346403,0
-1.175056,0.190824,1.187165,0.512751,0.006533,0.800532,-0.565505,-1.174108,0
-2.531804,-0.281837,-0.162453,-0.097221,-0.966288,0.657132,0.475038,-0.162977,0
-0.056869,0.606862,0.269221,-0.541209,1.701411,1.896257,0.727742,1.010646,0
0.903259,0.291182,-1.412254,0.783950,0.243330,0.846845,0.693208,-0.066940,0
-0.480448,-0.728716,-0.450330,1.756591,-0.712766,0.411769,0.074990,0.147415,1
-1.509059,-1.019515,0.303601,0.179714,-0.088069,1.410316,0.515850,1.177318,1
-0.131238,0.639681,0.899999,-0.702022,0.814064,-1.227920,1.013374,-0.997449,0
-0.429001,1.189290,-0.913848,-0.305246,-0.519016,0.516323,-1.357040,0.704126,1
1.052434,0.760862,2.014821,0.451108,-1.528484,0.907575,-2.484365,-0.068661,1
0.154506,-0.314518,1.314077,-0.731508,2.247725,-2.170424,0.101847,-1.512289,0
1.202214,1.643773,-1.011671,1.431110,0.052398,-0.854159,-1.236350,-0.007922,1
0.070089,-0.367159,-1.831536,-0.582780,-0.611002,0.384560,-0.246851,-0.013694,0
1.614843,1.433009,-1.082512,-2.348086,0.328922,-0.452736,-0.809995,-0.082914,0
-0.547713,0.554411,-0.684067,-0.458036,1.379773,-1.439158,-2.746296,0.484372,0
-1.022708,0.132947,0.064402,1.444167,-1.703860,1.433934,-0.243472,0.517858,1
-0.031452,-0.288834,0.891029,1.538173,1.478095,0.960957,-0.252630,-0.121161,1
1.014597,0.866963,0.301618,0.216575,-0.656001,1.459762,-0.195665,0.194651,1
-2.948207,0.505313,-0.422112,0.307392,0.082609,1.453418,0.935558,-0.432426,0
0.673408,0.813909,-0.056047,-1.035257,0.262675,0.262699,-0.882093,0.727239,0
1.353788,1.267810,-0.264050,1.757055,1.338018,-0.786027,0.352254,-1.672309,0
1.083850,-1.098044,0.417936,0.766142,-0.858880,0.253315,0.594971,-0.573302,1
2.114915,-0.876303,-0.475476,0.779163,1.377626,1.832378,0.475769,0.869241,1
2.257459,1.069000,-0.348341,-0.834491,0.351296,-0.811318,-1.654596,0.470748,1
-0.036920,1.491756,0.983365,0.317490,0.484916,0.356839,-0.244217,0.087306,0
0.522058,-0.286587,0.425151,1.050637,-0.726868,0.281623,0.962896,-0.656799,1
-0.771819,1.480410,-0.068321,0.514728,1.059407,0.407278,-0.622642,-1.506421,0
-0.719205,-0.469147,0.168686,2.640420,-0.042541,0.052555,-0.809033,1.098173,1
1.708567,-1.919110,0.312573,0.735708,-0.235605,1.114912,-0.640059,-0.391262,1
-2.037980,-1.166541,-1.663287,-0.246760,0.839557,-1.386671,0.594460,0.427215,0
0.285416,-1.893992,0.113797,0.041411,-1.618394,0.084001,-0.885823,0.008883,1
-1.324997,1.350044,1.753044,-0.537291,-0.164853,1.776651,-0.959083,-0.300731,0
-0.744965,0.309649,0.696718,0.532331,-0.185674,-0.931713,0.659503,0.146961,1
2.055789,0.913618,0.800853,0.712889,-0.940893,-1.620205,2.089140,0.232014,1
0.297003,-0.393184,-0.542437,-0.902625,0.070490,-0.778954,0.309526,-1.851427,0
0.537308,0.547740,-1.293560,-0.392221,0.858387,0.957710,0.259364,0.259869,0
0.317853,-0.938246,0.449903,0.508014,0.676141,-0.566574,-0.942939,-0.764281,1
-0.676352,0.292021,-1.598776,0.190582,-0.660521,-1.657887,-0.076189,1.105172,0
1.470046,0.014048,-0.854747,-1.106993,-1.479413,0.699287,0.233300,-0.028676,1
1.368825,-0.134121,0.687606,-1.662316,0.242394,0.065020,1.329142,0.892444,0
0.028831,-0.952628,1.175507,-0.459154,-1.241839,1.320904,1.097362,-2.235308,1
-1.236700,-0.485224,1.006484,0.833166,-0.027605,0.948945,-1.078294,-0.483911,0
0.813778,2.901926,1.050357,-0.305898,0.599066,2.307004,-2.796492,0.325029,0
-1.206189,0.635533,-0.698458,-0.465688,-1.283838,-0.033254,1.557360,0.123416,0
1.090381,-1.600380,-0.216661,2.469648,-0.353705,-2.453117,-1.585366,-0.069995,1
0.107998,0.268559,-0.914356,-1.497295,-0.419626,-0.708893,-1.807209,0.014860,0
-0.570739,-0.647650,-0.997499,0.833912,0.552424,-0.302020,-0.549523,-1.319776,0
0.501829,1.750247,-0.742749,-0.271708,0.066921,1.869055,0.138548,-0.578179,0
-0.839769,0.585129,0.481819,-1.349733,1.474852,0.978006,-2.098266,-0.626753,0
0.905897,0.731558,0.594083,0.413587,-0.622538,-0.498117,-0.783257,0.672279,1
1.052001,-0.409434,0.143437,0.328755,-0.163758,-0.652249,-0.829435,1.192206,1
-1.929387,-0.761070,1.227177,-0.876843,1.008924,-1.431941,-2.030315,-0.593287,0
-0.386274,0.702413,0.417901,2.000659,0.298724,-0.723544,0.491087,2.536059,1
2.011016,0.647139,1.542757,0.137882,1.149259,-0.399151,0.584138,-0.591728,0
1.635361,-1.415091,1.421938,-0.343406,-0.828379,-0.537744,-0.744950,0.211409,1
-1.263036,-1.788952,0.883846,-0.694026,1.544754,0.670699,-0.636088,-1.582176,0
0.873634,0.106839,-0.498633,-0.699398,-0.864991,0.139869,0.027034,0.156028,1
0.224073,1.606106,-0.875885,0.872964,0.131313,0.110661,1.295658,-1.102188,0
0.003945,-0.505955,0.622083,-0.061592,0.092209,-0.969305,0.955207,0.133777,0
-2.183632,-0.087339,-0.317321,0.906468,-0.538093,-1.168782,-0.353218,-0.077638,1
-0.227422,0.924444,1.105342,-1.250875,-0.606279,0.317473,1.780745,0.512389,0
0.218261,0.250047,-0.729544,-1.553324,0.606990,1.335988,0.216406,-0.466699,0
-0.672037,-0.047047,-1.448751,1.108368,1.153529,-0.694989,1.168938,-0.440424,0
-0.559716,-2.230674,-0.307217,0.943879,0.890715,-0.281858,0.098319,-0.243321,1
0.142105,-0.300047,-0.364814,-0.069751,1.649364,0.759068,-0.519093,0.550999,1
1.427390,0.106156,1.819364,0.111844,-0.871790,1.372619,-0.531280,-0.172317,1
1.577753,-0.668772,-0.433909,0.711614,-0.454410,-0.282016,-1.065595,2.738827,1
1.456437,-0.414500,-0.609676,1.245095,0.594713,-0.601269,-0.229381,1.155450,1
-1.693772,-0.889521,-0.030953,0.416732,0.647737,-0.373005,-0.679451,1.775478,1
0.482583,-1.218242,0.072549,1.434025,0.245506,0.902538,0.410334,-1.179594,1
-0.052718,-0.463492,-1.426957,-1.777740,1.701392,-0.701921,-0.437641,-1.446981,0
-0.135023,-1.155910,1.693628,-1.285253,0.770073,-0.107742,-0.390585,-1.071152,0
0.216618,-0.729324,0.359126,1.008740,0.544955,-1.742086,-1.046024,-0.923942,1
0.112301,1.395733,0.647106,0.852263,1.749786,-0.164415,0.249378,-0.279120,0
-0.954361,-0.982832,-0.842497,-0.233482,-1.073200,1.220903,-0.242032,1.016113,1
0.456704,1.417118,0.042916,0.340354,0.103359,0.963177,-1.132758,0.881129,1
-0.560645,-0.082242,0.237692,0.198021,-0.587245,-2.394931,1.962912,0.320293,1
0.523132,-1.986025,-0.374030,1.221079,0.492029,1.079074,-0.819616,-0.934938,1
1.067464,-1.372832,0.301460,1.530045,0.424130,-0.115348,0.358126,0.362914,1
-0.561036,0.159197,-1.958547,1.360774,1.547150,-0.784909,0.626871,0.727494,1
-0.298463,0.611569,2.618032,-0.945765,0.301917,0.488680,2.225620,-0.218503,0
0.430811,-0.024692,-1.522823,1.085189,0.914541,-0.124260,0.554310,0.922918,1
-0.707557,0.018328,-0.717322,0.787974,-0.597745,-0.376210,0.494730,-1.476234,1
0.049320,0.929260,0.231303,0.784341,-1.832078,0.572934,0.571702,1.950460,1
-1.131858,-1.291406,-0.155354,-1.305836,-2.274401,0.309158,0.230583,-0.050807,0
0.391257,1.419250,-0.896196,0.497630,-0.119051,0.531045,-0.087232,-0.129254,0
1.880595,0.996260,1.512528,0.666822,-0.817608,0.232524,-0.287959,1.364185,1
-0.616929,0.165058,-0.723544,-1.420963,0.042863,0.378691,-0.214977,1.128630,0
-0.198492,0.973743,-2.358300,-3.435020,-0.447129,0.976589,2.152803,-0.268051,0
-0.278680,-0.237917,0.268095,0.821364,-2.553300,-1.879591,0.167435,-0.965333,1
-0.711064,-0.799247,-0.172309,0.557756,-0.285102,-0.157127,-0.789275,0.819562,1
0.868982,0.164518,-0.687381,-0.133812,0.664853,-1.485420,1.072296,1.616248,1
0.111481,0.416794,0.169869,-0.552857,0.306365,-1.762751,1.402173,2.071729,1
-0.492897,-2.146774,0.793221,-0.475284,0.595869,0.915105,-0.231838,0.247271,1
0.037070,0.864161,1.802616,-0.585876,2.134636,-1.538238,-0.448583,-1.018736,0
-0.983021,0.062767,0.548923,-0.514779,1.419354,-0.932672,0.095613,-0.546036,0
0.128668,-0.154718,0.598357,-0.737268,1.248372,0.314168,-0.257369,-0.232047,0
-0.150770,0.823158,-2.054947,0.155760,-0.090124,0.309259,0.308560,1.320203,1
-1.265477,0.054432,-0.296102,-2.224123,1.241116,0.812380,-0.749290,-2.969200,0
0.648639,0.845835,-0.022029,-1.564848,-0.603656,1.083871,1.409163,0.134163,0
-0.886007,0.272780,1.034113,1.338532,0.032924,0.000459,-0.026402,1.060240,1
-0.633205,0.126941,-0.998394,0.990466,-0.256344,1.568355,-0.097536,0.153300,1
-1.010278,1.098428,-1.450200,-1.264550,-0.485523,0.760429,0.678527,-0.704769,0
-0.575853,-1.613752,-1.454049,1.117584,0.486141,0.037821,-1.348919,0.318899,1
-1.814487,0.979512,-0.944452,-0.444884,-1.110414,-1.079977,-0.926476,0.759621,0
0.973795,0.273045,-0.002825,0.556235,-1.874564,-0.660032,-1.859215,1.740565,1
0.698877,1.148751,0.852656,0.348295,0.832439,0.495688,1.368960,-0.506117,1
-2.174952,0.117590,0.468088,-1.168510,-0.825655,-0.952303,-0.215652,0.122102,0
-1.121631,1.278180,0.745413,0.758292,2.248732,-0.148114,0.411384,0.182775,0
-0.046628,0.499526,0.142239,0.028229,-1.864738,-0.905357,0.651652,-0.371047,0
1.019955,-0.478779,0.337288,0.597869,1.263671,-1.134115,2.105465,-1.773848,0
-1.307982,-1.021092,0.197134,-1.005983,1.523209,1.523009,-0.480527,-0.392013,0
-0.957433,0.263139,-0.658241,-1.699994,1.803579,0.107198,0.257603,-0.267226,0
-0.289578,-1.102746,1.114095,1.473079,-0.616021,-1.791023,0.082398,1.392029,1
1.087785,1.363271,-0.109455,0.381792,0.690146,-0.968828,0.715242,-0.516292,0
0.258532,-0.406187,1.022330,-0.135920,1.300723,-0.183403,-0.592795,-0.314579,0
0.233587,0.384556,-1.230309,-0.275429,-0.111506,0.247368,-1.948548,0.809351,1
-0.280630,0.540291,1.639680,0.302727,-1.236643,0.386226,-0.060669,0.089417,1
0.406876,0.112376,0.863519,1.260584,-0.285185,-0.327796,-1.549572,0.318292,1
0.009843,-0.583839,1.231908,-0.475753,1.110337,0.934209,0.346332,0.421308,1
-0.999805,-1.067610,1.245548,0.957393,0.426404,-0.465814,-1.105324,0.256257,1
-0.383221,-3.028572,0.458264,-1.444569,-1.138689,0.743033,-0.114723,0.879850,1
0.521728,1.500037,0.446610,-0.511421,-0.062300,-0.949729,0.549321,0.874363,1
2.013723,0.569459,1.086038,-0.472082,0.632563,-0.404361,-1.192298,0.119372,1
0.124782,-0.061255,-0.468223,0.084097,0.716253,0.176809,-2.483393,-0.680277,0
1.362812,2.050764,-1.308084,-0.064647,-0.557041,-0.826062,-0.514420,0.206221,0
1.316779,-1.127352,-1.255086,0.336759,-0.609721,0.593291,0.559927,1.804673,1
0.455929,0.194680,1.478118,-0.826860,-0.298081,-0.488588,0.431752,-1.518232,0
0.760812,2.022841,-1.067564,1.027070,1.808435,1.057694,1.078891,-1.077365,0
1.091892,0.479982,0.582039,1.654669,-0.857041,-1.916929,1.149033,1.987442,1
0.162721,1.664601,0.731477,1.481834,-0.749962,-2.063549,-0.834124,0.599715,1
1.333200,-2.165937,-0.895964,-1.342639,0.222796,0.438436,0.578436,-0.455799,0
0.431946,0.019005,0.391276,-0.894979,-1.715807,-0.124822,0.471503,0.726289,1
-1.948362,0.155261,0.465583,-0.309092,0.931770,0.733142,1.093359,1.202988,0
0.425234,0.608537,-0.650211,-1.151601,-2.458904,-1.074906,0.434368,0.886974,0
0.571760,0.598686,-0.031610,1.191384,1.280713,-0.383279,-0.531357,-0.624894,0
-0.480532,1.040812,0.922403,0.121305,-1.443260,0.834166,-1.087817,0.120176,1
-0.345294,-0.352349,1.208492,-0.257435,1.158809,-0.039842,-0.176651,0.805163,0
2.609048,-1.245206,1.504680,1.158052,0.149757,-0.057702,0.492694,0.420847,1
1.351341,0.315971,-1.644264,0.452913,-0.448464,1.512815,1.562488,0.604847,1
1.215415,-0.144496,-0.842349,0.021300,-0.690092,-0.779871,-1.329661,-1.018980,1
-0.971822,1.459269,1.089708,0.046838,-1.591992,-1.107775,0.176097,-0.230263,0
-0.037152,-0.842602,-1.306466,-0.535587,-0.484671,0.103888,-0.050325,0.476559,0
-1.136554,-3.096520,-1.257085,-0.987440,0.403525,-1.007190,-1.200100,0.761211,1
-0.841896,0.479977,0.007249,0.458659,-1.000419,0.247888,-1.388236,-0.196230,1
-1.642786,0.740177,-0.666605,1.181000,-0.197636,1.796662,-0.919889,-1.197812,0
-1.097576,-1.175929,-0.141105,2.511689,0.585544,-1.707724,1.868837,-0.493119,1
0.975692,1.383994,1.625031,0.218033,2.842267,-1.082147,0.277099,0.254691,0
-0.008146,2.244613,-2.271247,2.344127,0.671714,-1.049769,-2.008131,-0.882798,0
-0.301796,0.034171,0.759105,0.856545,-0.612146,1.258906,-2.073968,-1.036651,1
0.705585,-2.440078,-0.203650,1.142030,0.243295,0.002370,0.112789,-0.937902,1
-0.550265,-1.070995,-0.038803,-1.180480,-0.618949,-0.650558,-0.374359,0.755004,0
-1.304123,-1.847441,-0.117261,0.739261,-0.704584,0.170384,-0.076973,1.440511,1
0.812709,-1.474151,-0.476401,1.191456,-1.206081,-0.571687,1.578645,0.511739,1
1.720697,-0.219687,0.713001,0.684278,1.554550,1.611806,-0.706028,-0.796421,1
0.684603,-1.266418,0.550894,-0.881993,-0.317508,0.689960,-0.026347,-0.148949,1
0.578447,-0.387350,1.037891,-1.147292,-0.623739,-0.571618,0.458861,-1.136043,0
1.233952,0.833819,1.061377,-1.250617,-0.672053,0.413524,0.853474,1.353006,1
0.599116,-1.373001,-3.189507,-1.026773,-0.647654,-1.040295,1.535987,0.406593,0
1.693736,1.385753,0.470418,1.583650,1.679857,-0.547341,-1.664758,-0.758959,1
0.671623,-0.027308,-0.384855,-1.314044,-0.083578,0.815088,-0.445344,-0.252061,0
1.015036,1.825978,0.374999,0.587288,-0.412327,-0.231511,0.832133,-1.391549,0
2.336181,-0.624369,-0.412110,-2.006043,0.162692,-0.639975,0.339680,-2.769760,0
0.637474,0.277771,-0.293053,0.597124,0.814337,0.255483,0.598141,0.045796,1
-1.550481,-0.815390,-0.070267,0.093430,-0.880895,-1.727916,1.972881,-0.210040,0
-0.357774,0.682160,0.078837,-3.089099,1.784562,-0.682933,1.075366,0.451337,0
2.476408,0.034379,0.818386,-0.586247,-0.417926,-1.206359,0.881950,0.400917,1
-0.649969,1.264320,-1.356589,-0.929036,-0.675185,1.087521,0.040473,0.231621,0
-1.802540,0.833801,-0.853842,-0.456835,-1.733066,0.756201,1.559296,-0.417978,0
0.593181,-0.369766,2.090358,0.120244,-0.472350,1.450064,-0.732300,-1.126597,1
-0.211079,1.664283,0.398633,-0.834656,0.483600,-0.506149,-0.145083,1.391113,0
-0.555332,0.331536,0.522931,-1.186134,-1.100743,-1.350866,0.272908,-1.828969,0
-0.747603,-1.386764,-0.133306,0.406455,0.973626,0.113558,0.660424,0.170751,1
1.128770,-0.077849,-0.534355,-0.212087,-0.030508,-0.028820,1.980870,1.721144,1
-0.653627,-1.763859,0.277146,0.972062,1.235727,-0.954521,-1.215879,0.959461,1
-2.390799,0.672398,-0.213764,-0.285822,0.066759,0.160790,-0.239212,0.288216,0
-0.881287,0.888930,0.985222,-0.502826,-1.926287,-0.061061,-0.407265,-2.056645,0
-0.633456,0.263855,1.386918,1.218342,-1.066484,-0.642301,-0.059251,2.302012,1
-0.833192,-0.420897,0.678474,-1.012187,0.951662,2.493679,1.223352,1.541530,1
-1.534808,-0.735947,1.477717,-1.357338,-0.849437,-1.222965,0.354693,-0.673889,0
-0.544496,0.098330,-1.065166,0.153038,-2.174360,2.392385,-0.404759,-0.771122,1
-0.601764,0.561235,1.292637,-1.016473,1.058203,0.620557,-1.641364,0.837553,0
-1.348815,0.314710,-0.568658,-0.687714,-0.434613,-1.032262,0.342597,0.401503,0
-0.177179,0.144527,-1.960984,-0.192843,-0.634286,0.115954,-0.537221,0.226983,0
1.096874,-0.356539,0.992522,0.529466,0.476597,-0.874026,-0.989539,-0.927473,1
0.070969,-0.834098,0.824544,-0.141172,0.180216,-0.306281,-0.533387,0.213029,1
-0.388262,0.247674,-0.019811,0.133649,0.408906,0.271406,1.358069,1.535427,1
1.793320,0.141867,0.977910,1.354604,-0.162219,1.279699,-0.518336,0.910488,1
